gene_id,score,gene_name
ENSG00000290665.1_2,0.00538329901029608,ENSG00000290665
ENSG00000288861.1_1,0.005370445440888998,ENSG00000288861
ENSG00000280451.1_7,0.005367706529097086,ENSG00000280451
ENSG00000225881.2_12,0.0053665028467577034,ENSG00000225881
ENSG00000287115.2_7,0.0053659751775744415,LINC02993
ENSG00000258868.1_10,0.005363182415142462,ENSG00000258868
ENSG00000233517.1_10,0.005347964847332136,ENSG00000233517
ENSG00000285934.1_5,0.00534668929625156,ENSG00000285934
ENSG00000278945.1_3,0.0053336499570223565,ENSG00000278945
ENSG00000291057.1_2,0.0053317354483647505,ABCC6P1
ENSG00000235168.1_9,0.005324906091944136,ENSG00000235168
ENSG00000254686.2_10,0.005320444327633905,ENSG00000254686
ENSG00000289623.2_2,0.005299803179525267,ENSG00000289623
ENSG00000274400.1_8,0.005295232740833295,ENSG00000274400
ENSG00000286730.1_5,0.005287553470548898,ENSG00000286730
ENSG00000237585.1_6,0.0052834413518824,LINC00407
ENSG00000286286.3_6,0.005283114882174087,ENSG00000286286
ENSG00000244321.1_8,0.005268017645914551,LINC01326
ENSG00000283286.2_8,0.005265405862754947,ENSG00000283286
ENSG00000261313.2_11,0.005261335101884961,ENSG00000261313
ENSG00000287883.1_5,0.00526013208504793,ENSG00000287883
ENSG00000286182.1_6,0.005257395251171942,ENSG00000286182
ENSG00000286509.1_3,0.005255952380564825,ENSG00000286509
ENSG00000259312.1_8,0.005253309260949307,ENSG00000259312
ENSG00000236531.2_11,0.005251649245351432,ENSG00000236531
ENSG00000234022.1_7,0.005251024403994833,ENSG00000234022
ENSG00000289533.1_1,0.005242533730231888,ENSG00000289533
ENSG00000235533.1_8,0.005238427995266906,ENSG00000235533
ENSG00000266102.1_8,0.005234306830756511,ENSG00000266102
ENSG00000241324.1_10,0.0052161818923364385,ENSG00000241324
ENSG00000287139.1_3,0.005215317732079384,ENSG00000287139
ENSG00000289108.1_1,0.005213604659384231,ENSG00000289108
ENSG00000260983.2_12,0.0052102190727064705,ENSG00000260983
ENSG00000272861.1_8,0.005202154641002127,ENSG00000272861
ENSG00000291020.1_2,0.0051994371171166735,ENSG00000291020
ENSG00000257912.1_7,0.005197821386603113,LINC02258
ENSG00000286603.1_3,0.005196627713244671,ENSG00000286603
ENSG00000287418.1_5,0.00518902716878344,ENSG00000287418
ENSG00000289079.1_1,0.005188900335802153,ENSG00000289079
ENSG00000285549.1_6,0.0051819636238059985,ENSG00000285549
ENSG00000226447.1_10,0.005181670631237728,ZNF25-DT
ENSG00000223742.1_10,0.00517905619480984,ENSG00000223742
ENSG00000290923.1_2,0.005174618125921704,PGM5P2
ENSG00000237571.1_8,0.005169449514626187,LINC02862
ENSG00000289374.1_1,0.005167636842920609,ENSG00000289374
ENSG00000231212.1_10,0.005166340888165667,ENSG00000231212
ENSG00000278035.1_8,0.005164640929610657,ENSG00000278035
ENSG00000270777.1_8,0.005162704619246613,ENSG00000270777
ENSG00000289884.1_1,0.005162514163510904,ENSG00000289884
ENSG00000287992.1_3,0.005158928416444875,ENSG00000287992
ENSG00000228538.7_9,0.005156757313611452,ENSG00000228538
ENSG00000236193.3_8,0.005156089758931831,LINC01953
ENSG00000258945.2_8,0.005151831010931304,ENSG00000258945
ENSG00000287122.1_3,0.005150842733401419,ENSG00000287122
ENSG00000268184.1_10,0.005147938381949793,ENSG00000268184
ENSG00000286439.1_5,0.005142689684245999,ENSG00000286439
ENSG00000289202.3_3,0.005133710749436077,ENSG00000289202
ENSG00000290565.1_2,0.005126280720546676,ENSG00000290565
ENSG00000289577.2_2,0.005123739040485135,ENSG00000289577
ENSG00000254830.1_10,0.00511762286178347,ENSG00000254830
ENSG00000261498.1_6,0.0051087350974679865,LINC00566
ENSG00000282080.1_11,0.005101287821461154,ENSG00000282080
ENSG00000287186.1_3,0.00509698069703789,ENSG00000287186
ENSG00000286513.1_4,0.005082299881378083,ENSG00000286513
ENSG00000228105.2_8,0.005080059118245582,LINC01757
ENSG00000260720.1_8,0.005078791484212515,LINC01243
ENSG00000280431.1_8,0.005078462966194169,ENSG00000280431
ENSG00000284674.1_6,0.005078107805738517,LINC02781
ENSG00000231589.1_5,0.0050759818906256,ENSG00000231589
ENSG00000290510.1_1,0.005075812154830103,ENSG00000290510
ENSG00000229722.1_11,0.005057695419345213,ENSG00000229722
ENSG00000289810.1_1,0.005054660759086908,ENSG00000289810
ENSG00000287246.1_3,0.005052704047157851,ENSG00000287246
ENSG00000228079.2_11,0.005051484244555513,ENSG00000228079
ENSG00000275040.1_8,0.005050838503998152,ENSG00000275040
ENSG00000242012.1_8,0.005048548197222099,ENSG00000242012
ENSG00000286854.1_5,0.005044898163436785,ENSG00000286854
ENSG00000237741.1_10,0.005037489826589731,ENSG00000237741
ENSG00000258663.1_10,0.005033341144620418,ENSG00000258663
ENSG00000288038.1_5,0.005027719290186538,ENSG00000288038
ENSG00000290537.1_2,0.0050264510456215685,ENSG00000290537
ENSG00000290889.1_1,0.005024270658355683,ENSG00000290889
ENSG00000286090.1_4,0.005022029748538759,ENSG00000286090
ENSG00000231539.1_10,0.005021184330170721,ENSG00000231539
ENSG00000267722.1_8,0.005014954869229529,ENSG00000267722
ENSG00000290234.1_1,0.005008595245962564,ENSG00000290234
ENSG00000286714.1_3,0.0050047443748651695,ENSG00000286714
ENSG00000284666.1_8,0.005002720050263255,ENSG00000284666
ENSG00000272312.1_8,0.005001392471509403,ENSG00000272312
ENSG00000249441.1_10,0.004988940889814584,ENSG00000249441
ENSG00000287295.1_5,0.004988370656996363,ENSG00000287295
ENSG00000231326.7_11,0.0049830626039736765,LINC02662
ENSG00000286628.1_6,0.00498250614946248,ENSG00000286628
ENSG00000230714.1_8,0.004980618641823436,ENSG00000230714
ENSG00000232688.2_10,0.004978966750583209,LINC01628
ENSG00000286160.2_5,0.004971614408270975,ENSG00000286160
ENSG00000250042.1_7,0.004962444632108569,LINC02514
ENSG00000282265.1_10,0.004960341137256482,ENSG00000282265
ENSG00000261566.1_10,0.004955520465819672,ENSG00000261566
ENSG00000251471.1_8,0.004954928668554896,ENSG00000251471
ENSG00000230434.3_9,0.004950635989401253,LINC01650
ENSG00000230423.3_11,0.004946356410872203,ENSG00000230423
ENSG00000283265.1_8,0.004946048121063892,ENSG00000283265
ENSG00000289836.1_1,0.004941036145695228,ENSG00000289836
ENSG00000236866.5_11,0.004937570858194295,TENT5C-DT
ENSG00000280307.1_7,0.004937221957235565,ENSG00000280307
ENSG00000251554.1,0.0049327804554672875,RP11-395P13.6
ENSG00000274379.1_8,0.0049312603525803475,ENSG00000274379
ENSG00000224265.1_8,0.004930304015027711,LINC02633
ENSG00000278892.1_7,0.004923496446235099,ENSG00000278892
ENSG00000286258.1_6,0.004919858966858224,ENSG00000286258
ENSG00000284743.1_8,0.004917461183629956,ENSG00000284743
ENSG00000291275.1_2,0.0049127358747022495,ENSG00000291275
ENSG00000238176.1_8,0.00491048572592795,ENSG00000238176
ENSG00000267079.1_10,0.004903138140607378,ENSG00000267079
ENSG00000229639.1_6,0.0048962016656130475,LINC01758
ENSG00000264149.1_10,0.004885212755251467,ENSG00000264149
ENSG00000223410.1_8,0.0048800725918626475,ENSG00000223410
ENSG00000234244.2_10,0.004879039592993664,ENSG00000234244
ENSG00000289169.1_1,0.004878748869530575,ENSG00000289169
ENSG00000285964.1_4,0.004873026383691768,ENSG00000285964
ENSG00000285615.1_6,0.004870755242413957,ENSG00000285615
ENSG00000234306.1_10,0.004861728767370259,ENSG00000234306
ENSG00000235660.2_9,0.004852299111741413,LINC00345
ENSG00000237843.2_7,0.004836745158597875,ENSG00000237843
ENSG00000255175.6_12,0.004833880815929569,LINC02759
ENSG00000287496.1_3,0.004830151801637772,ENSG00000287496
ENSG00000287178.1_5,0.004824376927042921,ENSG00000287178
ENSG00000227981.2_11,0.00482332400255258,ENSG00000227981
ENSG00000249613.2_9,0.004818866368649226,LINC02173
ENSG00000279090.1_9,0.0048174317282932,ENSG00000279090
ENSG00000288895.2_2,0.004809758091257106,ENSG00000288895
ENSG00000264023.1_8,0.004806094821786292,ENSG00000264023
ENSG00000288970.1_1,0.0048051315611194355,ENSG00000288970
ENSG00000254861.2_11,0.0048038938099474,ENSG00000254861
ENSG00000228338.1_8,0.004797857865897966,LINC01784
ENSG00000223581.2_11,0.004795846913869196,LINC02665
ENSG00000243296.1_8,0.004793394038489378,ENSG00000243296
ENSG00000272840.1_10,0.004790577371851164,ENSG00000272840
ENSG00000286844.1_3,0.004779916827209713,ENSG00000286844
ENSG00000259551.1_8,0.004777454523286557,ENSG00000259551
ENSG00000291222.1_1,0.004765148960447913,ENSG00000291222
ENSG00000285552.1_6,0.004762522171034938,ENSG00000285552
ENSG00000226927.1_11,0.0047507076694348095,ENSG00000226927
ENSG00000276898.1_1,0.0047492798598325605,ENSG00000276898
ENSG00000251458.1_10,0.004735784835974291,ENSG00000251458
ENSG00000235702.1,0.004718471835530794,WI2-925H4.1
ENSG00000259791.1_8,0.004713124463886204,ENSG00000259791
ENSG00000285860.1_6,0.0047060736945723014,ENSG00000285860
ENSG00000238004.1_8,0.004705424255461809,ENSG00000238004
ENSG00000258594.1_8,0.004701381843601678,ENSG00000258594
ENSG00000290998.1_2,0.004700386535203677,ENSG00000290998
ENSG00000279655.1_8,0.004699699140428431,ENSG00000279655
ENSG00000250180.1_8,0.004687603148707572,ENSG00000250180
ENSG00000253604.1_8,0.0046875837975590565,ENSG00000253604
ENSG00000266614.1_8,0.0046840640109136605,ENSG00000266614
ENSG00000286663.1_5,0.004681230686597202,ENSG00000286663
ENSG00000223373.1_5,0.004678660349991693,ENSG00000223373
ENSG00000280015.1_7,0.00467114959464489,ENSG00000280015
ENSG00000288094.1_3,0.004661375955289669,ENSG00000288094
ENSG00000232408.1_11,0.004659900649129191,ENSG00000232408
ENSG00000272745.1_8,0.00465590066710154,ENSG00000272745
ENSG00000280398.1_7,0.004655144043532287,ENSG00000280398
ENSG00000291220.1_2,0.004645146382507206,ENSG00000291220
ENSG00000249404.1_8,0.004641426378700603,ENSG00000249404
ENSG00000272203.1_8,0.00463576322232411,ENSG00000272203
ENSG00000286432.1_3,0.004622926597674331,ENSG00000286432
ENSG00000288978.2_2,0.00462290413651868,ENSG00000288978
ENSG00000261648.1_8,0.00461849774325515,ENSG00000261648
ENSG00000285040.1_7,0.004608969371826643,ENSG00000285040
ENSG00000231110.1_11,0.004608926467720527,ENSG00000231110
ENSG00000291000.1_1,0.004602503585584194,ENSG00000291000
ENSG00000287871.1_5,0.004595242073855987,ENSG00000287871
ENSG00000287392.1_3,0.004592605873107184,ENSG00000287392
ENSG00000223517.1_7,0.004592489231560004,ENSG00000223517
ENSG00000226208.1_10,0.004580784961248015,ENSG00000226208
ENSG00000249349.1_8,0.004570570276125664,ENSG00000249349
ENSG00000276471.1_11,0.004566128617931478,ENSG00000276471
ENSG00000286491.3_6,0.004563232311830698,ENSG00000286491
ENSG00000286359.1_5,0.004556307586109322,ENSG00000286359
ENSG00000290837.1_1,0.004547496132693912,LRRC37A5P
ENSG00000280340.1_7,0.004543349017157869,ENSG00000280340
ENSG00000265352.1_8,0.004539898513285752,LINC01899
ENSG00000287077.1_3,0.004530984358215671,ENSG00000287077
ENSG00000276411.1_10,0.004526357358683708,ENSG00000276411
ENSG00000233689.2_10,0.004514716264214353,ENSG00000233689
ENSG00000248440.1_8,0.004508572247826685,ENSG00000248440
ENSG00000280244.1_7,0.004504500580481996,ENSG00000280244
ENSG00000228961.1_7,0.004501146260387086,LINC01690
ENSG00000290586.1_1,0.004487986142410691,ENSG00000290586
ENSG00000289149.1_1,0.004483328946659473,ENSG00000289149
ENSG00000251264.1_10,0.004482698665336493,ENSG00000251264
ENSG00000285742.1_4,0.0044815692374578515,ENSG00000285742
ENSG00000255015.1_11,0.004477546084407528,ENSG00000255015
ENSG00000289104.1_1,0.004475314715230988,ENSG00000289104
ENSG00000290112.1_1,0.004470681254447066,ENSG00000290112
ENSG00000225458.1_8,0.004468379791874817,ENSG00000225458
ENSG00000223641.2_9,0.004456985776402718,TTTY17C
ENSG00000287827.1_3,0.004454529086910573,ENSG00000287827
ENSG00000265380.1_10,0.004451433971733766,ENSG00000265380
ENSG00000256440.1_10,0.004445989254205768,ENSG00000256440
ENSG00000258683.1_10,0.0044429417548347665,ENSG00000258683
ENSG00000233842.2_7,0.004438516908447663,ENSG00000233842
ENSG00000227169.2_11,0.004430874320441955,ENSG00000227169
ENSG00000260312.1_10,0.004424057769805848,ENSG00000260312
ENSG00000229434.1_7,0.004423520736548417,ENSG00000229434
ENSG00000226681.1_7,0.0044200489180068695,ENSG00000226681
ENSG00000289631.1_1,0.004416355387893753,ENSG00000289631
ENSG00000229291.1_10,0.004413140647232668,LINC02768
ENSG00000232896.1_8,0.004411286907748349,ENSG00000232896
ENSG00000289459.1_1,0.004390316471441723,ENSG00000289459
ENSG00000286344.1_3,0.004386892982431976,ENSG00000286344
ENSG00000232548.1_6,0.00438662186547094,LINC01809
ENSG00000290722.1_1,0.0043859535130757405,WDR87BP
ENSG00000273115.1_8,0.004384307975247082,ENSG00000273115
ENSG00000288838.1_1,0.00438043268065403,ENSG00000288838
ENSG00000286490.1_3,0.004374902604971439,ENSG00000286490
ENSG00000233424.2_11,0.004363944481418734,ENSG00000233424
ENSG00000259245.2_10,0.00435843836330738,LINC02853
ENSG00000257860.6_11,0.004354036836593101,C12orf42-AS1
ENSG00000285784.1_4,0.004353609470803066,ENSG00000285784
ENSG00000243903.1_11,0.004348856839789128,ENSG00000243903
ENSG00000228527.1_8,0.004344440562327062,ENSG00000228527
ENSG00000260937.6_10,0.004337669874543798,ENSG00000260937
ENSG00000280665.1_8,0.004327082594582178,ENSG00000280665
ENSG00000243149.2_8,0.004325190387333062,LINC02040
ENSG00000287605.1_5,0.004320178492286072,ENSG00000287605
ENSG00000290992.1_1,0.004320123512158157,ENSG00000290992
ENSG00000260568.1_10,0.004313428074789468,ENSG00000260568
ENSG00000254753.1_10,0.004312765725893075,ENSG00000254753
ENSG00000285654.1_6,0.004309069485615068,ENSG00000285654
ENSG00000225044.1_10,0.004307513535706208,ENSG00000225044
ENSG00000249460.2_11,0.004306261108085454,LINC02500
ENSG00000287658.1_4,0.004301603864546264,ENSG00000287658
ENSG00000285890.1_6,0.004299248957400864,ENSG00000285890
ENSG00000229565.2_10,0.0042965453001977015,LINC02264
ENSG00000287312.1_3,0.004292190973848127,ENSG00000287312
ENSG00000289861.1_1,0.0042726168802872016,ENSG00000289861
ENSG00000277017.1_4,0.004264253274528446,ENSG00000277017
ENSG00000244278.1_9,0.004252234443247179,ENSG00000244278
ENSG00000251324.1_9,0.004249499104628432,LINC01386
ENSG00000265935.1_10,0.0042425177562225875,ENSG00000265935
ENSG00000288245.1_6,0.004238256200334198,ENSG00000288245
ENSG00000253985.1_11,0.004238031383932127,ENSG00000253985
ENSG00000286910.1_3,0.004222200781803832,ENSG00000286910
ENSG00000253792.1_10,0.004219580467557405,ENSG00000253792
ENSG00000288548.1_5,0.004216121855325745,ENSG00000288548
ENSG00000284677.1_8,0.00420904909323344,ENSG00000284677
ENSG00000279817.1_8,0.004206982187384604,ENSG00000279817
ENSG00000289195.1_1,0.004189625069880726,ENSG00000289195
ENSG00000251256.1_7,0.004188724434152791,LINC02358
ENSG00000272715.1_8,0.004187802567647083,ENSG00000272715
ENSG00000286981.1_3,0.004173096067335772,ENSG00000286981
ENSG00000280345.1_10,0.0041708034849552685,ENSG00000280345
ENSG00000267614.1_11,0.004162282979176122,ENSG00000267614
ENSG00000290395.1_2,0.004160192288162012,ENSG00000290395
ENSG00000287622.1_3,0.00415876144280723,ENSG00000287622
ENSG00000255039.1_9,0.004148946115336471,LINC02553
ENSG00000223809.1_10,0.004140531434305604,ENSG00000223809
ENSG00000288071.1_5,0.0041383363635777186,ENSG00000288071
ENSG00000225532.1_10,0.004120465482974355,ENSG00000225532
ENSG00000287903.1_5,0.004114467894962643,ENSG00000287903
ENSG00000249883.1_10,0.004109978318415252,ENSG00000249883
ENSG00000223765.3_9,0.004108909114966951,LINC01626
ENSG00000287843.1_3,0.0041076709371936524,ENSG00000287843
ENSG00000285592.1_6,0.0041067077476231425,ENSG00000285592
ENSG00000259694.1_10,0.004100121687827437,ENSG00000259694
ENSG00000257948.2_10,0.004096455199667554,ENSG00000257948
ENSG00000286514.1_3,0.004086388125792864,ENSG00000286514
ENSG00000285984.1_6,0.004076523948076858,ENSG00000285984
ENSG00000287675.1_3,0.00407422467937147,ENSG00000287675
ENSG00000237048.4_8,0.004072816685973074,TTTY12
ENSG00000280124.1_9,0.004068705036377027,ENSG00000280124
ENSG00000289174.1_1,0.0040662907045577925,ENSG00000289174
ENSG00000286194.1_4,0.004065411917249183,ENSG00000286194
ENSG00000291037.1_2,0.004064739929812184,ENSG00000291037
ENSG00000255179.1_8,0.004062825678793239,ENSG00000255179
ENSG00000256273.1_8,0.0040619116823576345,ENSG00000256273
ENSG00000265984.1_9,0.004061860504161977,GREB1L-DT
ENSG00000289045.1_1,0.004059937136942611,ENSG00000289045
ENSG00000286684.1_4,0.004056279997904794,ENSG00000286684
ENSG00000288740.1_1,0.004056000977592718,ENSG00000288740
ENSG00000290759.1_1,0.004055902976976499,ENSG00000290759
ENSG00000288021.1_3,0.00405195940917757,ENSG00000288021
ENSG00000205174.4_9,0.0040517832011881146,LINC02903
ENSG00000251283.1_9,0.004050036187596335,LINC02272
ENSG00000248363.5_8,0.004047981746450054,ENSG00000248363
ENSG00000267089.1_10,0.004047400558404381,ENSG00000267089
ENSG00000285169.2_8,0.004040164094834526,ENSG00000285169
ENSG00000290971.1_2,0.004038302189918297,ENSG00000290971
ENSG00000231626.1_10,0.004030119802796446,ENSG00000231626
ENSG00000287072.1_5,0.0040128833662500555,ENSG00000287072
ENSG00000229546.1_8,0.004012302611697991,LINC00428
ENSG00000280272.1_7,0.004007374437420719,ENSG00000280272
ENSG00000229779.1_10,0.004003712923082508,ENSG00000229779
ENSG00000228909.2_9,0.003995974922213702,LINC01803
ENSG00000254086.1_8,0.0039919873637015955,ENSG00000254086
ENSG00000258770.1_9,0.003988857499860487,LINC02330
ENSG00000259530.1_8,0.0039694328424951806,ENSG00000259530
ENSG00000290848.1_1,0.003967016547407522,ENSG00000290848
ENSG00000286503.1_5,0.003963138629093434,ENSG00000286503
ENSG00000248962.1_10,0.003961949645896026,ENSG00000248962
ENSG00000231242.1,0.003959739740736139,RP11-87H9.3
ENSG00000286530.1_3,0.00394173288386571,ENSG00000286530
ENSG00000289344.1_1,0.003939374038693084,ENSG00000289344
ENSG00000272855.1_8,0.003937710880144827,ENSG00000272855
ENSG00000285968.1_6,0.003936029704306748,ENSG00000285968
ENSG00000273454.1_8,0.003930686007032689,ENSG00000273454
ENSG00000289105.1_1,0.003929986428087523,ENSG00000289105
ENSG00000229012.1_10,0.003913476783494419,ENSG00000229012
ENSG00000254026.1_13,0.0039126971948930936,LINC03023
ENSG00000249186.2_11,0.00391055669093545,ENSG00000249186
ENSG00000290080.1_1,0.0039041761740926544,ENSG00000290080
ENSG00000249169.1_10,0.0039022188675762897,ENSG00000249169
ENSG00000233482.1_8,0.0038952813524362646,ENSG00000233482
ENSG00000289064.1_1,0.003892606046883355,ENSG00000289064
ENSG00000249381.1_6,0.003890917873459182,LINC00500
ENSG00000286395.1_3,0.0038890489070141816,ENSG00000286395
ENSG00000242145.1_10,0.0038844444141999702,ENSG00000242145
ENSG00000291051.1_2,0.0038843959088098153,ENSG00000291051
ENSG00000267224.1_8,0.0038818186961255574,ENSG00000267224
ENSG00000290564.1_1,0.003881237395781888,ENSG00000290564
ENSG00000266273.1_10,0.003880537264627609,ENSG00000266273
ENSG00000258556.1_7,0.003866748557519556,LINC02322
ENSG00000286697.1_3,0.0038624824611219765,ENSG00000286697
ENSG00000227606.2_8,0.0038608571171786137,ENSG00000227606
ENSG00000253184.1_8,0.003859938686834149,ENSG00000253184
ENSG00000284846.1_7,0.003858704985131673,ENSG00000284846
ENSG00000286836.1_5,0.003856857392246187,ENSG00000286836
ENSG00000285593.1_6,0.0038558333558623764,ENSG00000285593
ENSG00000290424.1_1,0.0038500502436957292,ENSG00000290424
ENSG00000286917.1_5,0.003849152749011595,ENSG00000286917
ENSG00000286725.1_5,0.00384639747363497,ENSG00000286725
ENSG00000289980.1_1,0.003844983141861672,ENSG00000289980
ENSG00000289641.1_1,0.0038403611049158976,ENSG00000289641
ENSG00000290435.1_1,0.003838103432991212,ENSG00000290435
ENSG00000232604.1_8,0.0038326753201024305,ENSG00000232604
ENSG00000234730.1_8,0.003830772627422312,ENSG00000234730
ENSG00000285775.1_6,0.003830699820818493,ENSG00000285775
ENSG00000266521.1_11,0.00382205832132692,ENSG00000266521
ENSG00000289217.2_2,0.003817383019927595,ENSG00000289217
ENSG00000278894.1_7,0.0038152445322734803,ENSG00000278894
ENSG00000257696.1_8,0.00380608612630624,UHRF1BP1L-DT
ENSG00000254021.1_10,0.003804105047560648,ENSG00000254021
ENSG00000223826.1_6,0.0038022522323861658,LINC01870
ENSG00000251040.1_7,0.0038021939471353495,LINC02480
ENSG00000289357.1_1,0.0038001182676684316,ENSG00000289357
ENSG00000278107.1_11,0.003797794511259552,ENSG00000278107
ENSG00000289998.1_1,0.003797416496891328,ENSG00000289998
ENSG00000290383.1_2,0.0037935404534280865,ENSG00000290383
ENSG00000259759.1_10,0.0037876365805563006,ENSG00000259759
ENSG00000289600.1_1,0.0037820754835464166,ENSG00000289600
ENSG00000286050.1_3,0.003780014844415892,ENSG00000286050
ENSG00000290711.1_2,0.003762054437985782,ENSG00000290711
ENSG00000257294.2_10,0.003747463543200803,ENSG00000257294
ENSG00000279321.1_10,0.0037440314234404985,ENSG00000279321
ENSG00000287231.1_5,0.0037431652069991462,ENSG00000287231
ENSG00000286385.1_5,0.003741481161747594,ENSG00000286385
ENSG00000289214.1_1,0.003739666364194991,ENSG00000289214
ENSG00000230248.1_10,0.0037374236311504654,ENSG00000230248
ENSG00000230379.5_10,0.0037326284632287136,ENSG00000230379
ENSG00000267240.1_10,0.003732107995390013,ENSG00000267240
ENSG00000250190.2_9,0.0037310615615676872,LINC02364
ENSG00000250665.1_10,0.0037277807292322657,ENSG00000250665
ENSG00000287545.1_3,0.0037225111751632307,ENSG00000287545
ENSG00000253960.1_11,0.0037216793113028406,ENSG00000253960
ENSG00000287632.1_5,0.0037209057007765163,ENSG00000287632
ENSG00000249842.1_8,0.003717071349577591,ENSG00000249842
ENSG00000225870.1_6,0.0037170257213829817,LINC00368
ENSG00000280317.1_7,0.003714940606632238,ENSG00000280317
ENSG00000290963.1_1,0.003706676443888376,ENSG00000290963
ENSG00000288729.2_2,0.003696599080119856,ENSG00000288729
ENSG00000283400.1_8,0.0036951878274989526,ENSG00000283400
ENSG00000254511.1_10,0.0036802621523028697,ENSG00000254511
ENSG00000289476.1_1,0.0036714888180412767,ENSG00000289476
ENSG00000236387.2_11,0.0036652567373401824,ENSG00000236387
ENSG00000231791.1_10,0.0036631459669742377,ENSG00000231791
ENSG00000260626.1_10,0.0036576030833254444,ENSG00000260626
ENSG00000290978.1_2,0.0036561684487884166,ENSG00000290978
ENSG00000287476.1_6,0.0036561310989998747,ENSG00000287476
ENSG00000289994.1_1,0.0036496411903226534,ENSG00000289994
ENSG00000267273.1_8,0.0036484535411995863,ENSG00000267273
ENSG00000257997.5_12,0.0036468514217758933,ENSG00000257997
ENSG00000239906.1_10,0.0036452581011244944,ENSG00000239906
ENSG00000227313.1_10,0.0036403818996850273,LINC02630
ENSG00000249269.2_12,0.003639966589779706,ENSG00000249269
ENSG00000236076.1_6,0.0036395153967727955,LINC01072
ENSG00000240478.1_8,0.003635123323937746,ENSG00000240478
ENSG00000261731.2_11,0.0036255853031054003,ENSG00000261731
ENSG00000249924.2_10,0.0036241492373389754,ENSG00000249924
ENSG00000286493.1_3,0.0036211297487830844,ENSG00000286493
ENSG00000285988.1_4,0.003612376968092068,ENSG00000285988
ENSG00000231243.1_8,0.003610468877249976,ENSG00000231243
ENSG00000185700.10_6,0.0036100370531652816,TTTY8B
ENSG00000283999.1_9,0.0036094063637783043,ENSG00000283999
ENSG00000267401.2_10,0.0036065009106216873,ENSG00000267401
ENSG00000228618.1_8,0.0035982556920380092,ENSG00000228618
ENSG00000287888.1_5,0.0035892572830359846,ENSG00000287888
ENSG00000233945.2_11,0.00358818987026544,LINC02650
ENSG00000260574.1_8,0.0035771981828687403,ENSG00000260574
ENSG00000249830.1_6,0.0035764086714164295,LINC02162
ENSG00000254130.1_8,0.0035748145391383073,LINC01947
ENSG00000249748.1_9,0.003572330620596682,CAPSL-DT
ENSG00000263611.2_10,0.0035693993712461324,ENSG00000263611
ENSG00000289336.1_1,0.003567547860219462,ENSG00000289336
ENSG00000251214.1_8,0.003563681999258741,ENSG00000251214
ENSG00000291197.1_2,0.0035556458924432504,ENSG00000291197
ENSG00000225337.1_9,0.003552857568805152,ENSG00000225337
ENSG00000278877.1_7,0.003550953712598511,ENSG00000278877
ENSG00000232193.1_10,0.0035462898474378714,ENSG00000232193
ENSG00000290584.1_1,0.0035440800678053935,TAAR3P
ENSG00000251326.2_9,0.0035436575413586415,LINC02479
ENSG00000251311.1_8,0.00354354638388525,LINC02214
ENSG00000287314.1_3,0.0035402830124954252,ENSG00000287314
ENSG00000234938.2_11,0.0035331378209277533,ENSG00000234938
ENSG00000279972.1_7,0.003531888328872629,ENSG00000279972
ENSG00000259126.1_10,0.0035317365452390446,ENSG00000259126
ENSG00000257725.1_8,0.003527817893850353,LINC02399
ENSG00000289243.1_1,0.0035248487838089944,ENSG00000289243
ENSG00000239991.1_10,0.0035204660364268016,ENSG00000239991
ENSG00000290944.1_2,0.003507623287615346,ENSG00000290944
ENSG00000248425.1_8,0.003504349475891306,ENSG00000248425
ENSG00000288962.2_2,0.003501120162224421,ENSG00000288962
ENSG00000228467.2_10,0.003498503848020303,ENSG00000228467
ENSG00000226047.1_10,0.0034975415212281113,ENSG00000226047
ENSG00000255219.1_13,0.003496157626153571,ENSG00000255219
ENSG00000289734.1_1,0.0034933581783891045,ENSG00000289734
ENSG00000251649.2_9,0.003489267385417813,LINC02379
ENSG00000259681.1_11,0.0034875273013527676,ENSG00000259681
ENSG00000228786.5_10,0.0034819854295759477,SEPTIN14P23
ENSG00000250313.3_10,0.0034797465217934714,LINC02229
ENSG00000228505.5_8,0.0034758876452231835,ENSG00000228505
ENSG00000262099.1_8,0.003474641975853204,DHX33-DT
ENSG00000227685.1_9,0.0034671817682865955,LINC02088
ENSG00000258845.1_8,0.0034636601166681547,ENSG00000258845
ENSG00000249747.1_9,0.0034618830232025087,LINC02374
ENSG00000290956.1_2,0.003459909814405142,FAM21EP
ENSG00000289910.1_1,0.0034551163567223043,ENSG00000289910
ENSG00000239716.1_10,0.003453208145405253,ENSG00000239716
ENSG00000287955.1_3,0.003450036029205868,ENSG00000287955
ENSG00000231902.2_11,0.0034488520369078306,ENSG00000231902
ENSG00000278766.2_11,0.003447828988530555,ENSG00000278766
ENSG00000290595.1_2,0.0034438331225995437,ENSG00000290595
ENSG00000260642.1_8,0.0034413016817217744,ENSG00000260642
ENSG00000283423.1_10,0.00343906706649754,ENSG00000283423
ENSG00000289584.1_1,0.0034350390319028696,ENSG00000289584
ENSG00000290388.1_2,0.0034275731654229567,CST13P
ENSG00000235446.2_11,0.0034115378035396594,LINC02791
ENSG00000255516.1_10,0.0034108343270786855,ENSG00000255516
ENSG00000290745.1_1,0.003406509566322866,ENSG00000290745
ENSG00000286476.1_3,0.0034048142935211127,ENSG00000286476
ENSG00000251093.1_8,0.003402886070398762,ENSG00000251093
ENSG00000287904.1_5,0.003399069188059916,ENSG00000287904
